date,token_symbol,token_name,open,high,low,close,volume,market_cap,source
2025-10-25,MONERO,,327.13000000,339.45000000,324.22000000,333.85000000,141036560.00,6158515719.00,CoinMarketCap
2025-10-24,MONERO,,323.61000000,330.38000000,322.10000000,327.13000000,173791781.00,6034397144.00,CoinMarketCap
2025-10-23,MONERO,,311.85000000,339.49000000,310.45000000,323.61000000,216083101.00,5969477528.00,CoinMarketCap
2025-10-22,MONERO,,305.05000000,312.63000000,304.89000000,311.85000000,194266033.00,5752692450.00,CoinMarketCap
2025-10-21,MONERO,,309.33000000,317.61000000,301.92000000,305.05000000,188517051.00,5627098614.00,CoinMarketCap
2025-10-20,MONERO,,315.56000000,323.47000000,308.76000000,310.05000000,168614524.00,5719355804.00,CoinMarketCap
2025-10-19,MONERO,,307.74000000,319.80000000,307.04000000,315.56000000,141245637.00,5821108169.00,CoinMarketCap
2025-10-18,MONERO,,291.26000000,315.47000000,289.92000000,307.74000000,168264365.00,5676803599.00,CoinMarketCap
2025-10-17,MONERO,,301.26000000,301.96000000,283.26000000,291.23000000,178054892.00,5372707991.00,CoinMarketCap
2025-10-16,MONERO,,317.23000000,321.53000000,298.53000000,301.27000000,182821172.00,5557230990.00,CoinMarketCap
2025-10-15,MONERO,,312.43000000,330.46000000,310.75000000,317.23000000,248100590.00,5851921878.00,CoinMarketCap
2025-10-14,MONERO,,311.16000000,313.02000000,299.54000000,312.43000000,217170184.00,5763289898.00,CoinMarketCap
2025-10-13,MONERO,,304.75000000,317.02000000,302.96000000,311.16000000,173050029.00,5739978946.00,CoinMarketCap
2025-10-12,MONERO,,298.27000000,314.98000000,293.60000000,304.74000000,186456027.00,5621614259.00,CoinMarketCap
2025-10-11,MONERO,,294.82000000,312.03000000,286.00000000,298.27000000,177120182.00,5502170944.00,CoinMarketCap
2025-10-10,MONERO,,342.27000000,345.66000000,268.75000000,294.82000000,280268815.00,5438456482.00,CoinMarketCap
2025-10-09,MONERO,,333.21000000,345.99000000,328.86000000,342.27000000,246721176.00,6313702966.00,CoinMarketCap
2025-10-08,MONERO,,318.23000000,341.78000000,313.17000000,333.16000000,247430882.00,6146665563.00,CoinMarketCap
2025-10-07,MONERO,,310.53000000,326.88000000,309.92000000,318.23000000,239438696.00,5870339746.00,CoinMarketCap
2025-10-06,MONERO,,321.40000000,326.04000000,310.34000000,310.53000000,243223277.00,5728337511.00,CoinMarketCap
2025-10-05,MONERO,,329.93000000,341.11000000,319.70000000,321.40000000,213391529.00,5928851255.00,CoinMarketCap
2025-10-04,MONERO,,324.62000000,329.98000000,319.33000000,329.93000000,170453911.00,6086123636.00,CoinMarketCap
2025-10-03,MONERO,,333.68000000,339.57000000,322.78000000,324.62000000,230072076.00,5988098522.00,CoinMarketCap
2025-10-02,MONERO,,314.32000000,341.02000000,310.28000000,333.68000000,314190052.00,6155281590.00,CoinMarketCap
2025-10-01,MONERO,,295.33000000,320.95000000,292.01000000,314.32000000,221529890.00,5798105724.00,CoinMarketCap
2025-09-30,MONERO,,292.56000000,299.25000000,288.29000000,295.33000000,143846927.00,5447805474.00,CoinMarketCap
2025-09-29,MONERO,,290.33000000,293.25000000,285.49000000,292.56000000,112125047.00,5396819200.00,CoinMarketCap
2025-09-28,MONERO,,286.25000000,292.56000000,283.76000000,290.33000000,74424038.00,5355583182.00,CoinMarketCap
2025-09-27,MONERO,,287.65000000,293.01000000,284.56000000,286.25000000,72103526.00,5280409322.00,CoinMarketCap
2025-09-26,MONERO,,288.39000000,297.67000000,285.67000000,287.65000000,91669893.00,5306205710.00,CoinMarketCap
2025-09-25,MONERO,,292.94000000,299.50000000,288.36000000,288.39000000,106350223.00,5319909318.00,CoinMarketCap
2025-09-24,MONERO,,291.23000000,300.76000000,290.26000000,292.94000000,107453798.00,5403821792.00,CoinMarketCap
2025-09-23,MONERO,,289.29000000,295.71000000,284.96000000,291.22000000,98811349.00,5372197291.00,CoinMarketCap
2025-09-22,MONERO,,292.41000000,300.77000000,284.29000000,289.29000000,97801628.00,5336467742.00,CoinMarketCap
2025-09-21,MONERO,,299.02000000,301.10000000,292.20000000,292.42000000,74357223.00,5394000152.00,CoinMarketCap
2025-09-20,MONERO,,294.03000000,299.42000000,293.56000000,299.02000000,74143593.00,5515876746.00,CoinMarketCap
2025-09-19,MONERO,,299.05000000,303.59000000,292.07000000,294.07000000,83864094.00,5423907551.00,CoinMarketCap
2025-09-18,MONERO,,301.37000000,302.49000000,292.73000000,299.05000000,96628102.00,5516563131.00,CoinMarketCap
2025-09-17,MONERO,,319.73000000,320.16000000,290.06000000,301.37000000,125434064.00,5559378660.00,CoinMarketCap
2025-09-16,MONERO,,305.80000000,325.77000000,304.40000000,319.75000000,169937583.00,5898064364.00,CoinMarketCap
2025-09-15,MONERO,,306.07000000,308.54000000,296.79000000,305.79000000,144191400.00,5640961863.00,CoinMarketCap
2025-09-14,MONERO,,286.06000000,308.38000000,284.88000000,306.04000000,93520562.00,5645988937.00,CoinMarketCap
2025-09-13,MONERO,,283.92000000,290.20000000,283.83000000,286.06000000,79015570.00,5276837464.00,CoinMarketCap
2025-09-12,MONERO,,270.33000000,284.03000000,270.28000000,283.92000000,97393952.00,5237383394.00,CoinMarketCap
2025-09-11,MONERO,,268.83000000,273.83000000,268.25000000,270.33000000,86422166.00,4986789185.00,CoinMarketCap
2025-09-10,MONERO,,266.61000000,271.98000000,266.02000000,268.83000000,76222787.00,4959109741.00,CoinMarketCap
2025-09-09,MONERO,,266.64000000,274.48000000,265.79000000,266.61000000,85655374.00,4918151115.00,CoinMarketCap
2025-09-08,MONERO,,271.80000000,272.76000000,266.53000000,266.64000000,79891421.00,4918551788.00,CoinMarketCap
2025-09-07,MONERO,,268.38000000,273.44000000,267.19000000,271.80000000,71415421.00,5013769686.00,CoinMarketCap
2025-09-06,MONERO,,269.42000000,271.44000000,265.13000000,268.38000000,60578054.00,4950803940.00,CoinMarketCap
2025-09-05,MONERO,,269.85000000,272.70000000,264.64000000,269.42000000,79515352.00,4969879788.00,CoinMarketCap
2025-09-04,MONERO,,270.74000000,274.70000000,264.98000000,269.85000000,76696655.00,4977808660.00,CoinMarketCap
2025-09-03,MONERO,,270.18000000,272.84000000,265.27000000,270.74000000,84133272.00,4994234941.00,CoinMarketCap
2025-09-02,MONERO,,259.93000000,270.31000000,259.49000000,270.18000000,83180037.00,4983887115.00,CoinMarketCap
2025-09-01,MONERO,,261.98000000,268.59000000,257.90000000,259.93000000,80705840.00,4794843258.00,CoinMarketCap
2025-08-31,MONERO,,258.76000000,266.22000000,258.75000000,261.98000000,67057941.00,4832672050.00,CoinMarketCap
2025-08-30,MONERO,,262.59000000,268.08000000,255.74000000,258.76000000,82259416.00,4773354725.00,CoinMarketCap
2025-08-29,MONERO,,266.60000000,268.38000000,256.17000000,262.59000000,82131006.00,4843852815.00,CoinMarketCap
2025-08-28,MONERO,,274.19000000,277.13000000,264.59000000,266.60000000,99513348.00,4917892795.00,CoinMarketCap
2025-08-27,MONERO,,279.02000000,280.13000000,266.83000000,274.19000000,121132039.00,5057893527.00,CoinMarketCap
2025-08-26,MONERO,,265.84000000,285.09000000,261.00000000,279.02000000,120521775.00,5147067671.00,CoinMarketCap
2025-08-25,MONERO,,275.92000000,278.82000000,264.81000000,265.84000000,103245391.00,4903839149.00,CoinMarketCap
2025-08-24,MONERO,,265.88000000,285.39000000,265.74000000,275.92000000,86571155.00,5089745272.00,CoinMarketCap
2025-08-23,MONERO,,272.57000000,273.50000000,259.51000000,266.17000000,88575738.00,4904696865.00,CoinMarketCap
2025-08-22,MONERO,,259.72000000,272.77000000,256.22000000,272.57000000,105167126.00,5027953471.00,CoinMarketCap
2025-08-21,MONERO,,259.24000000,273.93000000,255.43000000,259.71000000,96147321.00,4790989310.00,CoinMarketCap
2025-08-20,MONERO,,260.96000000,271.59000000,249.43000000,259.24000000,124049312.00,4782111504.00,CoinMarketCap
2025-08-19,MONERO,,280.68000000,282.56000000,259.27000000,260.96000000,91111993.00,4813849587.00,CoinMarketCap
2025-08-18,MONERO,,269.24000000,282.02000000,264.85000000,280.68000000,98796499.00,5177720106.00,CoinMarketCap
2025-08-17,MONERO,,252.40000000,272.14000000,252.08000000,269.24000000,105028617.00,4966671896.00,CoinMarketCap
2025-08-16,MONERO,,235.76000000,257.34000000,233.52000000,252.40000000,67534777.00,4655992335.00,CoinMarketCap
2025-08-15,MONERO,,242.99000000,246.76000000,233.09000000,235.76000000,54797639.00,4349096466.00,CoinMarketCap
2025-08-14,MONERO,,251.23000000,258.96000000,240.42000000,242.99000000,66625732.00,4482383087.00,CoinMarketCap
2025-08-13,MONERO,,252.93000000,259.16000000,245.76000000,251.23000000,68812854.00,4634446040.00,CoinMarketCap
2025-08-12,MONERO,,267.56000000,267.57000000,244.42000000,252.93000000,115418464.00,4665711969.00,CoinMarketCap
2025-08-11,MONERO,,268.42000000,278.37000000,264.71000000,267.56000000,113076324.00,4935674490.00,CoinMarketCap
2025-08-10,MONERO,,274.04000000,280.86000000,262.71000000,268.42000000,108602005.00,4951520550.00,CoinMarketCap
2025-08-09,MONERO,,273.48000000,284.85000000,269.42000000,274.04000000,111155606.00,5055127793.00,CoinMarketCap
2025-08-08,MONERO,,266.62000000,277.42000000,256.77000000,273.48000000,155188021.00,5044811160.00,CoinMarketCap
2025-08-07,MONERO,,285.41000000,287.59000000,248.25000000,266.62000000,162194739.00,4918239266.00,CoinMarketCap
2025-08-06,MONERO,,291.88000000,295.59000000,278.92000000,285.41000000,105270257.00,5264819859.00,CoinMarketCap
2025-08-05,MONERO,,306.00000000,306.00000000,288.62000000,291.88000000,121964227.00,5384196659.00,CoinMarketCap
2025-08-04,MONERO,,303.44000000,314.40000000,303.44000000,306.00000000,131679340.00,5644626760.00,CoinMarketCap
2025-08-03,MONERO,,294.85000000,304.53000000,293.90000000,303.44000000,103925803.00,5597531741.00,CoinMarketCap
2025-08-02,MONERO,,297.25000000,298.69000000,289.84000000,294.85000000,110565915.00,5439015664.00,CoinMarketCap
2025-08-01,MONERO,,306.29000000,307.89000000,295.81000000,297.24000000,135610149.00,5483232395.00,CoinMarketCap
2025-07-31,MONERO,,308.45000000,317.74000000,303.21000000,306.29000000,127371580.00,5649998160.00,CoinMarketCap
2025-07-30,MONERO,,314.17000000,317.55000000,303.74000000,308.45000000,137775449.00,5689812447.00,CoinMarketCap
2025-07-29,MONERO,,315.20000000,324.68000000,313.06000000,314.17000000,140138911.00,5795351387.00,CoinMarketCap
2025-07-28,MONERO,,325.29000000,331.14000000,315.11000000,315.15000000,139702741.00,5814451244.00,CoinMarketCap
2025-07-27,MONERO,,321.25000000,328.85000000,321.21000000,325.29000000,125253942.00,6000601640.00,CoinMarketCap
2025-07-26,MONERO,,322.11000000,328.90000000,319.91000000,321.25000000,118333881.00,5926061110.00,CoinMarketCap
2025-07-25,MONERO,,326.08000000,337.60000000,319.00000000,322.11000000,199429700.00,5941817280.00,CoinMarketCap
2025-07-24,MONERO,,313.93000000,327.66000000,310.18000000,326.08000000,169671730.00,6015177558.00,CoinMarketCap
2025-07-23,MONERO,,324.93000000,328.52000000,308.16000000,313.93000000,115342526.00,5790929900.00,CoinMarketCap
2025-07-22,MONERO,,319.90000000,326.18000000,315.57000000,324.93000000,117921559.00,5993916798.00,CoinMarketCap
2025-07-21,MONERO,,325.44000000,332.17000000,312.56000000,319.90000000,106630405.00,5901168556.00,CoinMarketCap
2025-07-20,MONERO,,323.00000000,329.16000000,322.12000000,325.44000000,81642223.00,6003287148.00,CoinMarketCap
2025-07-19,MONERO,,321.11000000,327.94000000,317.91000000,323.00000000,75291322.00,5958250981.00,CoinMarketCap
2025-07-18,MONERO,,337.53000000,340.68000000,317.86000000,321.11000000,123176447.00,5923386452.00,CoinMarketCap
2025-07-17,MONERO,,331.41000000,344.83000000,330.42000000,337.53000000,141737537.00,6226363470.00,CoinMarketCap
2025-07-16,MONERO,,333.92000000,337.81000000,325.86000000,331.41000000,125562288.00,6113419720.00,CoinMarketCap
2025-07-15,MONERO,,344.31000000,344.96000000,331.88000000,333.92000000,131121305.00,6159780899.00,CoinMarketCap
2025-07-14,MONERO,,336.22000000,356.87000000,336.11000000,344.31000000,163689891.00,6351462696.00,CoinMarketCap
2025-07-13,MONERO,,332.23000000,340.91000000,329.92000000,336.22000000,102942298.00,6202195298.00,CoinMarketCap
2025-07-12,MONERO,,329.88000000,335.19000000,325.69000000,332.23000000,99831011.00,6128594730.00,CoinMarketCap
2025-07-11,MONERO,,325.75000000,331.30000000,322.98000000,329.88000000,145049886.00,6085298163.00,CoinMarketCap
2025-07-10,MONERO,,326.18000000,329.31000000,321.04000000,325.75000000,124218639.00,6008983506.00,CoinMarketCap
2025-07-09,MONERO,,316.84000000,327.03000000,314.08000000,326.18000000,120180923.00,6016953976.00,CoinMarketCap
2025-07-08,MONERO,,315.78000000,320.05000000,309.93000000,316.84000000,120837143.00,5844694233.00,CoinMarketCap
2025-07-07,MONERO,,319.38000000,325.06000000,313.91000000,315.78000000,111018702.00,5825161113.00,CoinMarketCap
2025-07-06,MONERO,,316.36000000,321.81000000,312.71000000,319.38000000,76047408.00,5891592081.00,CoinMarketCap
2025-07-05,MONERO,,313.30000000,316.84000000,311.44000000,316.36000000,59263909.00,5835865080.00,CoinMarketCap
2025-07-04,MONERO,,320.27000000,323.19000000,312.37000000,313.30000000,81871884.00,5779445923.00,CoinMarketCap
2025-07-03,MONERO,,321.52000000,336.80000000,316.00000000,320.27000000,122570074.00,5907881435.00,CoinMarketCap
2025-07-02,MONERO,,311.48000000,326.65000000,310.09000000,321.55000000,117936750.00,5930980121.00,CoinMarketCap
2025-07-01,MONERO,,325.06000000,325.50000000,310.28000000,311.53000000,109933443.00,5745848795.00,CoinMarketCap
2025-06-30,MONERO,,313.70000000,326.22000000,311.61000000,325.06000000,103256661.00,5996214932.00,CoinMarketCap
2025-06-29,MONERO,,310.65000000,323.34000000,306.57000000,313.70000000,100016129.00,5786716842.00,CoinMarketCap
2025-06-28,MONERO,,307.78000000,315.98000000,303.88000000,310.65000000,99936011.00,5730542758.00,CoinMarketCap
2025-06-27,MONERO,,311.92000000,312.62000000,302.98000000,307.78000000,84172956.00,5677495871.00,CoinMarketCap
2025-06-26,MONERO,,311.67000000,319.68000000,309.06000000,311.92000000,89753832.00,5753881927.00,CoinMarketCap
2025-06-25,MONERO,,314.07000000,321.83000000,310.42000000,311.67000000,91794569.00,5749387975.00,CoinMarketCap
2025-06-24,MONERO,,312.17000000,319.33000000,306.21000000,314.07000000,93023731.00,5793557762.00,CoinMarketCap
2025-06-23,MONERO,,298.10000000,312.48000000,293.50000000,312.17000000,85224747.00,5758437424.00,CoinMarketCap
2025-06-22,MONERO,,308.37000000,313.84000000,289.50000000,298.10000000,70285729.00,5498979411.00,CoinMarketCap
2025-06-21,MONERO,,310.45000000,317.58000000,306.04000000,308.39000000,65019988.00,5688450499.00,CoinMarketCap
2025-06-20,MONERO,,310.38000000,318.84000000,304.11000000,310.45000000,73373087.00,5726883367.00,CoinMarketCap
2025-06-19,MONERO,,315.75000000,323.28000000,303.16000000,310.38000000,87729363.00,5725424049.00,CoinMarketCap
2025-06-18,MONERO,,319.91000000,331.62000000,314.21000000,315.75000000,92314440.00,5824471057.00,CoinMarketCap
2025-06-17,MONERO,,322.58000000,330.00000000,317.25000000,319.91000000,101780893.00,5901294649.00,CoinMarketCap
2025-06-16,MONERO,,314.98000000,332.14000000,314.24000000,322.58000000,109912728.00,5950602599.00,CoinMarketCap
2025-06-15,MONERO,,312.74000000,319.12000000,311.31000000,314.98000000,66173541.00,5810421774.00,CoinMarketCap
2025-06-14,MONERO,,311.53000000,318.77000000,307.27000000,312.76000000,67571797.00,5769015800.00,CoinMarketCap
2025-06-13,MONERO,,318.53000000,322.01000000,300.55000000,311.53000000,109373952.00,5746776598.00,CoinMarketCap
2025-06-12,MONERO,,330.10000000,331.76000000,314.92000000,318.53000000,97325667.00,5875806474.00,CoinMarketCap
2025-06-11,MONERO,,338.28000000,345.04000000,325.41000000,330.10000000,106127365.00,6089198108.00,CoinMarketCap
2025-06-10,MONERO,,333.86000000,342.23000000,328.94000000,338.28000000,100257081.00,6240166685.00,CoinMarketCap
2025-06-09,MONERO,,327.90000000,335.58000000,324.94000000,333.89000000,96251840.00,6158708679.00,CoinMarketCap
2025-06-08,MONERO,,327.98000000,336.61000000,324.12000000,327.90000000,73039644.00,6048738332.00,CoinMarketCap
2025-06-07,MONERO,,322.72000000,330.29000000,320.50000000,327.98000000,72814811.00,6050195574.00,CoinMarketCap
2025-06-06,MONERO,,317.56000000,339.12000000,315.92000000,322.69000000,95461153.00,5953051509.00,CoinMarketCap
